ts,fuel,mw
2026-09-21 03:45:00,lng,10486.185
2026-09-21 03:45:00,renewable,3328.547
2026-09-21 03:45:00,hydro,597.076
2026-09-21 03:45:00,oil,184.451
2026-09-21 03:45:00,anthracite,43.652
2026-09-21 03:45:00,solar,0.0
2026-09-21 03:45:00,pumped,-1200.0
2026-09-21 03:50:00,nuclear,18852.872
2026-09-21 03:50:00,bituminous_coal,15469.629
2026-09-21 03:50:00,lng,10542.957
2026-09-21 03:50:00,renewable,3339.323
2026-09-21 03:50:00,hydro,527.308
2026-09-21 03:50:00,oil,192.1
2026-09-21 03:50:00,anthracite,75.269
2026-09-21 03:50:00,solar,0.0
2026-09-21 03:50:00,pumped,-1200.0
2026-09-21 03:55:00,nuclear,18848.179
2026-09-21 03:55:00,bituminous_coal,15538.076
2026-09-21 03:55:00,lng,10553.469
2026-09-21 03:55:00,renewable,3293.861
2026-09-21 03:55:00,hydro,543.695
2026-09-21 03:55:00,oil,137.131
2026-09-21 03:55:00,anthracite,5.609
2026-09-21 03:55:00,solar,0.0
2026-09-21 03:55:00,pumped,-1200.0
2026-09-21 04:00:00,nuclear,18874.653
2026-09-21 04:00:00,bituminous_coal,15549.712
2026-09-21 04:00:00,lng,10550.828
2026-09-21 04:00:00,renewable,3308.411
2026-09-21 04:00:00,hydro,560.974
2026-09-21 04:00:00,oil,140.71
2026-09-21 04:00:00,anthracite,55.71
2026-09-21 04:00:00,solar,0.0
2026-09-21 04:00:00,pumped,-1200.0
2026-09-21 04:05:00,nuclear,18875.174
2026-09-21 04:05:00,bituminous_coal,15559.655
2026-09-21 04:05:00,lng,10532.553
2026-09-21 04:05:00,renewable,3308.336
2026-09-21 04:05:00,hydro,565.818
2026-09-21 04:05:00,oil,125.292
2026-09-21 04:05:00,anthracite,98.391
2026-09-21 04:05:00,solar,0.0
2026-09-21 04:05:00,pumped,-1200.0
2026-09-21 04:10:00,nuclear,18933.698
2026-09-21 04:10:00,bituminous_coal,15614.078
2026-09-21 04:10:00,lng,10606.93
2026-09-21 04:10:00,renewable,3387.462
2026-09-21 04:10:00,hydro,569.668
2026-09-21 04:10:00,oil,132.172
2026-09-21 04:10:00,anthracite,6.177
2026-09-21 04:10:00,solar,0.0
2026-09-21 04:10:00,pumped,-1200.0
2026-09-21 04:15:00,nuclear,18931.706
2026-09-21 04:15:00,bituminous_coal,15615.933
2026-09-21 04:15:00,lng,10632.312
2026-09-21 04:15:00,renewable,3349.58
2026-09-21 04:15:00,hydro,596.29
2026-09-21 04:15:00,oil,190.858
2026-09-21 04:15:00,anthracite,77.092
2026-09-21 04:15:00,solar,0.0
2026-09-21 04:15:00,pumped,-1200.0
2026-09-21 04:20:00,nuclear,18998.454
2026-09-21 04:20:00,bituminous_coal,15691.665
2026-09-21 04:20:00,lng,10607.049
2026-09-21 04:20:00,renewable,3352.321
2026-09-21 04:20:00,hydro,516.476
2026-09-21 04:20:00,oil,175.919
2026-09-21 04:20:00,anthracite,101.866
2026-09-21 04:20:00,solar,0.0
2026-09-21 04:20:00,pumped,-1200.0
2026-09-21 04:25:00,nuclear,19023.911
2026-09-21 04:25:00,bituminous_coal,15729.511
2026-09-21 04:25:00,lng,10669.35
2026-09-21 04:25:00,renewable,3354.334
2026-09-21 04:25:00,hydro,547.539
2026-09-21 04:25:00,oil,187.402
2026-09-21 04:25:00,anthracite,26.267
2026-09-21 04:25:00,solar,0.0
2026-09-21 04:25:00,pumped,-1200.0
2026-09-21 04:30:00,nuclear,19098.496
2026-09-21 04:30:00,bituminous_coal,15760.502
2026-09-21 04:30:00,lng,10629.226
2026-09-21 04:30:00,renewable,3396.159
2026-09-21 04:30:00,hydro,515.717
2026-09-21 04:30:00,oil,204.239
2026-09-21 04:30:00,anthracite,72.717
2026-09-21 04:30:00,solar,0.0
2026-09-21 04:30:00,pumped,-1200.0
2026-09-21 04:35:00,nuclear,19152.338
2026-09-21 04:35:00,bituminous_coal,15719.368
2026-09-21 04:35:00,lng,10654.212
2026-09-21 04:35:00,renewable,3415.044
2026-09-21 04:35:00,hydro,529.784
2026-09-21 04:35:00,oil,180.914
2026-09-21 04:35:00,anthracite,36.713
2026-09-21 04:35:00,solar,0.0
2026-09-21 04:35:00,pumped,-1200.0
2026-09-21 04:40:00,nuclear,19165.62
2026-09-21 04:40:00,bituminous_coal,15832.53
2026-09-21 04:40:00,lng,10696.598
2026-09-21 04:40:00,renewable,3422.146
2026-09-21 04:40:00,hydro,551.316
2026-09-21 04:40:00,oil,166.086
2026-09-21 04:40:00,anthracite,77.119
2026-09-21 04:40:00,solar,0.0
2026-09-21 04:40:00,pumped,-1200.0
2026-09-21 04:45:00,nuclear,19211.345
2026-09-21 04:45:00,bituminous_coal,15819.435
2026-09-21 04:45:00,lng,10755.457
2026-09-21 04:45:00,renewable,3395.328
2026-09-21 04:45:00,hydro,552.132
2026-09-21 04:45:00,oil,206.038
2026-09-21 04:45:00,anthracite,59.515
2026-09-21 04:45:00,solar,0.0
2026-09-21 04:45:00,pumped,-1200.0
2026-09-21 04:50:00,nuclear,19268.597
2026-09-21 04:50:00,bituminous_coal,15842.951
2026-09-21 04:50:00,lng,10731.751
2026-09-21 04:50:00,renewable,3376.719
2026-09-21 04:50:00,hydro,573.315
2026-09-21 04:50:00,oil,171.019
2026-09-21 04:50:00,anthracite,70.48
2026-09-21 04:50:00,solar,0.0
2026-09-21 04:50:00,pumped,-1200.0
2026-09-21 04:55:00,nuclear,19350.988
2026-09-21 04:55:00,bituminous_coal,15890.285
2026-09-21 04:55:00,lng,10806.386
2026-09-21 04:55:00,renewable,3379.054
2026-09-21 04:55:00,hydro,564.24
2026-09-21 04:55:00,oil,157.475
2026-09-21 04:55:00,anthracite,38.535
2026-09-21 04:55:00,solar,0.0
2026-09-21 04:55:00,pumped,-1200.0
2026-09-21 05:00:00,nuclear,19348.459
2026-09-21 05:00:00,bituminous_coal,15934.2
2026-09-21 05:00:00,lng,10790.827
2026-09-21 05:00:00,renewable,3386.623
2026-09-21 05:00:00,hydro,555.974
2026-09-21 05:00:00,oil,136.839
2026-09-21 05:00:00,anthracite,76.845
2026-09-21 05:00:00,solar,12.558
2026-09-21 05:00:00,pumped,-1200.0
2026-09-21 05:05:00,nuclear,19458.682
2026-09-21 05:05:00,bituminous_coal,16036.319
2026-09-21 05:05:00,lng,10871.079
2026-09-21 05:05:00,renewable,3434.023
2026-09-21 05:05:00,hydro,541.314
2026-09-21 05:05:00,oil,165.764
2026-09-21 05:05:00,anthracite,40.889
2026-09-21 05:05:00,solar,144.153
2026-09-21 05:05:00,pumped,-1200.0
2026-09-21 05:10:00,nuclear,19501.09
2026-09-21 05:10:00,bituminous_coal,16084.295
2026-09-21 05:10:00,lng,10873.89
2026-09-21 05:10:00,renewable,3430.703
2026-09-21 05:10:00,hydro,538.096
2026-09-21 05:10:00,oil,213.346
2026-09-21 05:10:00,anthracite,58.476
2026-09-21 05:10:00,solar,276.869
2026-09-21 05:10:00,pumped,-1200.0
2026-09-21 05:15:00,nuclear,19586.039
2026-09-21 05:15:00,bituminous_coal,16083.797
2026-09-21 05:15:00,lng,10910.23
2026-09-21 05:15:00,renewable,3489.426
2026-09-21 05:15:00,hydro,592.656
2026-09-21 05:15:00,oil,199.971
2026-09-21 05:15:00,anthracite,16.834
2026-09-21 05:15:00,solar,410.643
2026-09-21 05:15:00,pumped,-1200.0
2026-09-21 05:20:00,nuclear,19600.316
2026-09-21 05:20:00,bituminous_coal,16138.809
2026-09-21 05:20:00,lng,10988.986
2026-09-21 05:20:00,renewable,3499.503
2026-09-21 05:20:00,hydro,549.452
2026-09-21 05:20:00,oil,146.065
2026-09-21 05:20:00,anthracite,80.8
2026-09-21 05:20:00,solar,545.412
2026-09-21 05:20:00,pumped,-1200.0
2026-09-21 05:25:00,nuclear,19641.861
2026-09-21 05:25:00,bituminous_coal,16203.656
2026-09-21 05:25:00,lng,11021.885
2026-09-21 05:25:00,renewable,3440.466
2026-09-21 05:25:00,hydro,544.881
2026-09-21 05:25:00,oil,146.612
2026-09-21 05:25:00,anthracite,79.63
2026-09-21 05:25:00,solar,681.111
2026-09-21 05:25:00,pumped,-1200.0
2026-09-21 05:30:00,nuclear,19741.56
2026-09-21 05:30:00,bituminous_coal,16248.366
2026-09-21 05:30:00,lng,11059.644
2026-09-21 05:30:00,renewable,3444.967
2026-09-21 05:30:00,hydro,558.938
2026-09-21 05:30:00,oil,216.683
2026-09-21 05:30:00,anthracite,21.582
2026-09-21 05:30:00,solar,817.676
2026-09-21 05:30:00,pumped,-1200.0
2026-09-21 05:35:00,nuclear,19782.589
2026-09-21 05:35:00,bituminous_coal,16299.812
2026-09-21 05:35:00,lng,11100.014
2026-09-21 05:35:00,renewable,3496.224
2026-09-21 05:35:00,hydro,574.694
2026-09-21 05:35:00,oil,125.59
2026-09-21 05:35:00,anthracite,49.407
2026-09-21 05:35:00,solar,955.042
2026-09-21 05:35:00,pumped,-1200.0
2026-09-21 05:40:00,nuclear,19931.424
2026-09-21 05:40:00,bituminous_coal,16346.335
2026-09-21 05:40:00,lng,11089.61
2026-09-21 05:40:00,renewable,3506.404
2026-09-21 05:40:00,hydro,585.964
2026-09-21 05:40:00,oil,209.24
2026-09-21 05:40:00,anthracite,78.8
2026-09-21 05:40:00,solar,1093.143
2026-09-21 05:40:00,pumped,-1200.0
2026-09-21 05:45:00,nuclear,19988.401
2026-09-21 05:45:00,bituminous_coal,16398.422
2026-09-21 05:45:00,lng,11203.485
2026-09-21 05:45:00,renewable,3533.651
2026-09-21 05:45:00,hydro,630.498
2026-09-21 05:45:00,oil,206.548
2026-09-21 05:45:00,anthracite,14.101
2026-09-21 05:45:00,solar,1231.913
2026-09-21 05:45:00,pumped,-1200.0
2026-09-21 05:50:00,nuclear,20051.866
2026-09-21 05:50:00,bituminous_coal,16485.853
2026-09-21 05:50:00,lng,11226.304
2026-09-21 05:50:00,renewable,3556.631
2026-09-21 05:50:00,hydro,596.868
2026-09-21 05:50:00,oil,168.077
2026-09-21 05:50:00,anthracite,89.764
2026-09-21 05:50:00,solar,1371.287
2026-09-21 05:50:00,pumped,-1200.0
2026-09-21 05:55:00,nuclear,20069.27
2026-09-21 05:55:00,bituminous_coal,16600.269
2026-09-21 05:55:00,lng,11269.062
2026-09-21 05:55:00,renewable,3566.377
2026-09-21 05:55:00,hydro,564.911
2026-09-21 05:55:00,oil,194.734
2026-09-21 05:55:00,anthracite,90.254
2026-09-21 05:55:00,solar,1511.198
2026-09-21 05:55:00,pumped,-1200.0
2026-09-21 06:00:00,nuclear,20154.297
2026-09-21 06:00:00,bituminous_coal,16614.255
2026-09-21 06:00:00,lng,11324.598
2026-09-21 06:00:00,renewable,3580.235
2026-09-21 06:00:00,hydro,606.735
2026-09-21 06:00:00,oil,149.697
2026-09-21 06:00:00,anthracite,48.675
2026-09-21 06:00:00,solar,1651.58
2026-09-21 06:00:00,pumped,0.0
2026-09-21 06:05:00,nuclear,20297.193
2026-09-21 06:05:00,bituminous_coal,16663.714
2026-09-21 06:05:00,lng,11287.788
2026-09-21 06:05:00,renewable,3613.824
2026-09-21 06:05:00,hydro,578.815
2026-09-21 06:05:00,oil,134.739
2026-09-21 06:05:00,anthracite,57.265
2026-09-21 06:05:00,solar,1792.365
2026-09-21 06:05:00,pumped,0.0
2026-09-21 06:10:00,nuclear,20371.031
2026-09-21 06:10:00,bituminous_coal,16728.71
2026-09-21 06:10:00,lng,11376.212
2026-09-21 06:10:00,renewable,3564.179
2026-09-21 06:10:00,hydro,630.745
2026-09-21 06:10:00,oil,155.731
2026-09-21 06:10:00,anthracite,37.092
2026-09-21 06:10:00,solar,1933.488
2026-09-21 06:10:00,pumped,0.0
2026-09-21 06:15:00,nuclear,20436.099
2026-09-21 06:15:00,bituminous_coal,16879.847
2026-09-21 06:15:00,lng,11419.649
2026-09-21 06:15:00,renewable,3557.883
2026-09-21 06:15:00,hydro,640.198
2026-09-21 06:15:00,oil,227.628
2026-09-21 06:15:00,anthracite,93.106
2026-09-21 06:15:00,solar,2074.88
2026-09-21 06:15:00,pumped,10.981
2026-09-21 06:20:00,nuclear,20503.247
2026-09-21 06:20:00,bituminous_coal,16878.108
2026-09-21 06:20:00,lng,11503.627
2026-09-21 06:20:00,renewable,3664.836
2026-09-21 06:20:00,hydro,553.875
2026-09-21 06:20:00,oil,230.809
2026-09-21 06:20:00,anthracite,101.644
2026-09-21 06:20:00,solar,2216.474
2026-09-21 06:20:00,pumped,35.819
2026-09-21 06:25:00,nuclear,20634.811
2026-09-21 06:25:00,bituminous_coal,16957.232
2026-09-21 06:25:00,lng,11471.972
2026-09-21 06:25:00,renewable,3668.369
2026-09-21 06:25:00,hydro,600.021
2026-09-21 06:25:00,oil,164.663
2026-09-21 06:25:00,anthracite,93.818
2026-09-21 06:25:00,solar,2358.203
2026-09-21 06:25:00,pumped,61.115
2026-09-21 06:30:00,nuclear,20703.352
2026-09-21 06:30:00,bituminous_coal,17063.111
2026-09-21 06:30:00,lng,11552.348
2026-09-21 06:30:00,renewable,3650.729
2026-09-21 06:30:00,hydro,589.206
2026-09-21 06:30:00,oil,199.396
2026-09-21 06:30:00,anthracite,48.986
2026-09-21 06:30:00,solar,2500.0
2026-09-21 06:30:00,pumped,86.858
2026-09-21 06:35:00,nuclear,20816.65
2026-09-21 06:35:00,bituminous_coal,17087.376
2026-09-21 06:35:00,lng,11641.387
2026-09-21 06:35:00,renewable,3631.879
2026-09-21 06:35:00,hydro,632.756
2026-09-21 06:35:00,oil,155.222
2026-09-21 06:35:00,anthracite,91.9
2026-09-21 06:35:00,solar,2641.797
2026-09-21 06:35:00,pumped,113.036
2026-09-21 06:40:00,nuclear,20870.176
2026-09-21 06:40:00,bituminous_coal,17181.602
2026-09-21 06:40:00,lng,11628.795
2026-09-21 06:40:00,renewable,3718.111
2026-09-21 06:40:00,hydro,611.336
2026-09-21 06:40:00,oil,206.095
2026-09-21 06:40:00,anthracite,32.932
2026-09-21 06:40:00,solar,2783.526
2026-09-21 06:40:00,pumped,139.635
2026-09-21 06:45:00,nuclear,21013.984
2026-09-21 06:45:00,bituminous_coal,17236.708
2026-09-21 06:45:00,lng,11733.16
2026-09-21 06:45:00,renewable,3720.302
2026-09-21 06:45:00,hydro,569.503
2026-09-21 06:45:00,oil,160.779
2026-09-21 06:45:00,anthracite,32.221
2026-09-21 06:45:00,solar,2925.12
2026-09-21 06:45:00,pumped,166.645
2026-09-21 06:50:00,nuclear,21088.75
2026-09-21 06:50:00,bituminous_coal,17347.585
2026-09-21 06:50:00,lng,11816.159
2026-09-21 06:50:00,renewable,3741.835
2026-09-21 06:50:00,hydro,580.586
2026-09-21 06:50:00,oil,197.182
2026-09-21 06:50:00,anthracite,34.078
2026-09-21 06:50:00,solar,3066.512
2026-09-21 06:50:00,pumped,194.051
2026-09-21 06:55:00,nuclear,21114.492
2026-09-21 06:55:00,bituminous_coal,17449.21
2026-09-21 06:55:00,lng,11854.786
2026-09-21 06:55:00,renewable,3773.095
2026-09-21 06:55:00,hydro,593.298
2026-09-21 06:55:00,oil,181.412
2026-09-21 06:55:00,anthracite,23.295
2026-09-21 06:55:00,solar,3207.635
2026-09-21 06:55:00,pumped,221.84
2026-09-21 07:00:00,nuclear,21232.565
2026-09-21 07:00:00,bituminous_coal,17473.168
2026-09-21 07:00:00,lng,11895.3
2026-09-21 07:00:00,renewable,3775.353
2026-09-21 07:00:00,hydro,638.07
2026-09-21 07:00:00,oil,229.054
2026-09-21 07:00:00,anthracite,82.473
2026-09-21 07:00:00,solar,3348.42
2026-09-21 07:00:00,pumped,250.0
2026-09-21 07:05:00,nuclear,21313.98
2026-09-21 07:05:00,bituminous_coal,17554.981
2026-09-21 07:05:00,lng,11961.466
2026-09-21 07:05:00,renewable,3816.154
2026-09-21 07:05:00,hydro,580.983
2026-09-21 07:05:00,oil,214.717
2026-09-21 07:05:00,anthracite,57.824
2026-09-21 07:05:00,solar,3488.802
2026-09-21 07:05:00,pumped,278.517
2026-09-21 07:10:00,nuclear,21459.701
2026-09-21 07:10:00,bituminous_coal,17693.352
2026-09-21 07:10:00,lng,11950.28
2026-09-21 07:10:00,renewable,3803.799
2026-09-21 07:10:00,hydro,640.821
2026-09-21 07:10:00,oil,151.462
2026-09-21 07:10:00,anthracite,73.172
2026-09-21 07:10:00,solar,3628.713
2026-09-21 07:10:00,pumped,307.377
2026-09-21 07:15:00,nuclear,21573.712
2026-09-21 07:15:00,bituminous_coal,17730.234
2026-09-21 07:15:00,lng,12052.605
2026-09-21 07:15:00,renewable,3824.952
2026-09-21 07:15:00,hydro,608.849
2026-09-21 07:15:00,oil,149.123
2026-09-21 07:15:00,anthracite,42.867
2026-09-21 07:15:00,solar,3768.087
2026-09-21 07:15:00,pumped,336.567
2026-09-21 07:20:00,nuclear,21599.733
2026-09-21 07:20:00,bituminous_coal,17811.633
2026-09-21 07:20:00,lng,12097.429
2026-09-21 07:20:00,renewable,3817.132
2026-09-21 07:20:00,hydro,674.71
2026-09-21 07:20:00,oil,168.598
2026-09-21 07:20:00,anthracite,54.113
2026-09-21 07:20:00,solar,3906.857
2026-09-21 07:20:00,pumped,366.073
2026-09-21 07:25:00,nuclear,21719.423
2026-09-21 07:25:00,bituminous_coal,17912.744
2026-09-21 07:25:00,lng,12183.935
2026-09-21 07:25:00,renewable,3855.021
2026-09-21 07:25:00,hydro,681.393
2026-09-21 07:25:00,oil,183.516
2026-09-21 07:25:00,anthracite,55.61
2026-09-21 07:25:00,solar,4044.958
2026-09-21 07:25:00,pumped,395.88
2026-09-21 07:30:00,nuclear,21822.965
2026-09-21 07:30:00,bituminous_coal,17979.741
2026-09-21 07:30:00,lng,12200.146
2026-09-21 07:30:00,renewable,3895.208
2026-09-21 07:30:00,hydro,678.13
2026-09-21 07:30:00,oil,224.313
2026-09-21 07:30:00,anthracite,62.068
2026-09-21 07:30:00,solar,4182.324
2026-09-21 07:30:00,pumped,425.975
2026-09-21 07:35:00,nuclear,21963.327
2026-09-21 07:35:00,bituminous_coal,18043.436
2026-09-21 07:35:00,lng,12274.752
2026-09-21 07:35:00,renewable,3879.753
2026-09-21 07:35:00,hydro,635.814
2026-09-21 07:35:00,oil,187.081
2026-09-21 07:35:00,anthracite,47.305
2026-09-21 07:35:00,solar,4318.889
2026-09-21 07:35:00,pumped,456.343
2026-09-21 07:40:00,nuclear,22104.359
2026-09-21 07:40:00,bituminous_coal,18178.09
2026-09-21 07:40:00,lng,12326.765
2026-09-21 07:40:00,renewable,3892.359
2026-09-21 07:40:00,hydro,615.392
2026-09-21 07:40:00,oil,183.67
2026-09-21 07:40:00,anthracite,97.273
2026-09-21 07:40:00,solar,4454.588
2026-09-21 07:40:00,pumped,486.97
2026-09-21 07:45:00,nuclear,22197.994
2026-09-21 07:45:00,bituminous_coal,18239.123
2026-09-21 07:45:00,lng,12387.594
2026-09-21 07:45:00,renewable,3933.347
2026-09-21 07:45:00,hydro,660.856
2026-09-21 07:45:00,oil,167.526
2026-09-21 07:45:00,anthracite,35.392
2026-09-21 07:45:00,solar,4589.357
2026-09-21 07:45:00,pumped,517.841
2026-09-21 07:50:00,nuclear,22307.117
2026-09-21 07:50:00,bituminous_coal,18324.302
2026-09-21 07:50:00,lng,12414.824
2026-09-21 07:50:00,renewable,3919.834
2026-09-21 07:50:00,hydro,681.598
2026-09-21 07:50:00,oil,201.545
2026-09-21 07:50:00,anthracite,33.109
2026-09-21 07:50:00,solar,4723.131
2026-09-21 07:50:00,pumped,548.941
2026-09-21 07:55:00,nuclear,22323.065
2026-09-21 07:55:00,bituminous_coal,18429.712
2026-09-21 07:55:00,lng,12476.341
2026-09-21 07:55:00,renewable,3982.143
2026-09-21 07:55:00,hydro,638.374
2026-09-21 07:55:00,oil,152.163
2026-09-21 07:55:00,anthracite,54.554
2026-09-21 07:55:00,solar,4855.847
2026-09-21 07:55:00,pumped,580.256
2026-09-21 08:00:00,nuclear,22463.059
2026-09-21 08:00:00,bituminous_coal,18546.58
2026-09-21 08:00:00,lng,12549.186
2026-09-21 08:00:00,renewable,3969.608
2026-09-21 08:00:00,hydro,653.444
2026-09-21 08:00:00,oil,240.794
2026-09-21 08:00:00,anthracite,54.87
2026-09-21 08:00:00,solar,4987.442
2026-09-21 08:00:00,pumped,611.771
2026-09-21 08:05:00,nuclear,22563.001
2026-09-21 08:05:00,bituminous_coal,18625.454
2026-09-21 08:05:00,lng,12633.313
2026-09-21 08:05:00,renewable,3947.137
2026-09-21 08:05:00,hydro,698.619
2026-09-21 08:05:00,oil,161.046
2026-09-21 08:05:00,anthracite,36.778
2026-09-21 08:05:00,solar,5117.853
2026-09-21 08:05:00,pumped,643.471
2026-09-21 08:10:00,nuclear,22650.284
2026-09-21 08:10:00,bituminous_coal,18697.22
2026-09-21 08:10:00,lng,12640.385
2026-09-21 08:10:00,renewable,4027.013
2026-09-21 08:10:00,hydro,659.688
2026-09-21 08:10:00,oil,226.561
2026-09-21 08:10:00,anthracite,112.065
2026-09-21 08:10:00,solar,5247.019
2026-09-21 08:10:00,pumped,675.341
2026-09-21 08:15:00,nuclear,22810.431
2026-09-21 08:15:00,bituminous_coal,18814.857
2026-09-21 08:15:00,lng,12705.652
2026-09-21 08:15:00,renewable,4048.496
2026-09-21 08:15:00,hydro,710.913
2026-09-21 08:15:00,oil,152.196
2026-09-21 08:15:00,anthracite,61.595
2026-09-21 08:15:00,solar,5374.876
2026-09-21 08:15:00,pumped,707.365
2026-09-21 08:20:00,nuclear,22867.342
2026-09-21 08:20:00,bituminous_coal,18892.14
2026-09-21 08:20:00,lng,12833.506
2026-09-21 08:20:00,renewable,4084.209
2026-09-21 08:20:00,hydro,656.578
2026-09-21 08:20:00,oil,203.596
2026-09-21 08:20:00,anthracite,44.408
2026-09-21 08:20:00,solar,5501.366
2026-09-21 08:20:00,pumped,739.528
2026-09-21 08:25:00,nuclear,22989.131
2026-09-21 08:25:00,bituminous_coal,18944.909
2026-09-21 08:25:00,lng,12912.833
2026-09-21 08:25:00,renewable,4041.974
2026-09-21 08:25:00,hydro,689.05
2026-09-21 08:25:00,oil,182.875
2026-09-21 08:25:00,anthracite,103.408
2026-09-21 08:25:00,solar,5626.427
2026-09-21 08:25:00,pumped,771.815
2026-09-21 08:30:00,nuclear,23108.774
2026-09-21 08:30:00,bituminous_coal,19052.599
2026-09-21 08:30:00,lng,12949.416
2026-09-21 08:30:00,renewable,4113.635
2026-09-21 08:30:00,hydro,680.573
2026-09-21 08:30:00,oil,195.39
2026-09-21 08:30:00,anthracite,38.015
2026-09-21 08:30:00,solar,5750.0
2026-09-21 08:30:00,pumped,804.211
2026-09-21 08:35:00,nuclear,23289.989
2026-09-21 08:35:00,bituminous_coal,19164.922
2026-09-21 08:35:00,lng,12981.837
2026-09-21 08:35:00,renewable,4088.876
2026-09-21 08:35:00,hydro,641.525
2026-09-21 08:35:00,oil,210.092
2026-09-21 08:35:00,anthracite,58.762
2026-09-21 08:35:00,solar,5872.026
2026-09-21 08:35:00,pumped,836.7
2026-09-21 08:40:00,nuclear,23366.202
2026-09-21 08:40:00,bituminous_coal,19251.018
2026-09-21 08:40:00,lng,13051.592
2026-09-21 08:40:00,renewable,4087.358
2026-09-21 08:40:00,hydro,690.338
2026-09-21 08:40:00,oil,178.101
2026-09-21 08:40:00,anthracite,71.435
2026-09-21 08:40:00,solar,5992.447
2026-09-21 08:40:00,pumped,869.266
2026-09-21 08:45:00,nuclear,23474.191
2026-09-21 08:45:00,bituminous_coal,19306.922
2026-09-21 08:45:00,lng,13131.415
2026-09-21 08:45:00,renewable,4099.791
2026-09-21 08:45:00,hydro,696.656
2026-09-21 08:45:00,oil,217.481
2026-09-21 08:45:00,anthracite,115.056
2026-09-21 08:45:00,solar,6111.207
2026-09-21 08:45:00,pumped,901.895
2026-09-21 08:50:00,nuclear,23567.408
2026-09-21 08:50:00,bituminous_coal,19415.643
2026-09-21 08:50:00,lng,13156.404
2026-09-21 08:50:00,renewable,4147.993
2026-09-21 08:50:00,hydro,664.318
2026-09-21 08:50:00,oil,183.436
2026-09-21 08:50:00,anthracite,101.345
2026-09-21 08:50:00,solar,6228.247
2026-09-21 08:50:00,pumped,934.571
2026-09-21 08:55:00,nuclear,23675.102
2026-09-21 08:55:00,bituminous_coal,19544.693
2026-09-21 08:55:00,lng,13225.874
2026-09-21 08:55:00,renewable,4142.468
2026-09-21 08:55:00,hydro,673.74
2026-09-21 08:55:00,oil,236.132
2026-09-21 08:55:00,anthracite,38.835
2026-09-21 08:55:00,solar,6343.513
2026-09-21 08:55:00,pumped,967.278
2026-09-21 09:00:00,nuclear,23751.775
2026-09-21 09:00:00,bituminous_coal,19573.996
2026-09-21 09:00:00,lng,13286.642
2026-09-21 09:00:00,renewable,4241.989
2026-09-21 09:00:00,hydro,703.394
2026-09-21 09:00:00,oil,162.346
2026-09-21 09:00:00,anthracite,59.29
2026-09-21 09:00:00,solar,6456.949
2026-09-21 09:00:00,pumped,1000.0
2026-09-21 09:05:00,nuclear,23870.366
2026-09-21 09:05:00,bituminous_coal,19647.467
2026-09-21 09:05:00,lng,13378.545
2026-09-21 09:05:00,renewable,4262.176
2026-09-21 09:05:00,hydro,727.788
2026-09-21 09:05:00,oil,260.734
2026-09-21 09:05:00,anthracite,104.216
2026-09-21 09:05:00,solar,6568.503
2026-09-21 09:05:00,pumped,1032.722
2026-09-21 09:10:00,nuclear,24000.489
2026-09-21 09:10:00,bituminous_coal,19736.371
2026-09-21 09:10:00,lng,13407.37
2026-09-21 09:10:00,renewable,4265.856
2026-09-21 09:10:00,hydro,724.669
2026-09-21 09:10:00,oil,247.756
2026-09-21 09:10:00,anthracite,89.852
2026-09-21 09:10:00,solar,6678.119
2026-09-21 09:10:00,pumped,1065.429
2026-09-21 09:15:00,nuclear,24131.587
2026-09-21 09:15:00,bituminous_coal,19829.008
2026-09-21 09:15:00,lng,13446.858
2026-09-21 09:15:00,renewable,4298.002
2026-09-21 09:15:00,hydro,714.852
2026-09-21 09:15:00,oil,190.733
2026-09-21 09:15:00,anthracite,65.35
2026-09-21 09:15:00,solar,6785.748
2026-09-21 09:15:00,pumped,1098.105
2026-09-21 09:20:00,nuclear,24263.179
2026-09-21 09:20:00,bituminous_coal,19985.602
2026-09-21 09:20:00,lng,13563.196
2026-09-21 09:20:00,renewable,4328.044
2026-09-21 09:20:00,hydro,677.567
2026-09-21 09:20:00,oil,167.417
2026-09-21 09:20:00,anthracite,121.239
2026-09-21 09:20:00,solar,6891.336
2026-09-21 09:20:00,pumped,1130.734
2026-09-21 09:25:00,nuclear,24313.35
2026-09-21 09:25:00,bituminous_coal,20033.345
2026-09-21 09:25:00,lng,13584.672
2026-09-21 09:25:00,renewable,4249.267
2026-09-21 09:25:00,hydro,666.903
2026-09-21 09:25:00,oil,249.358
2026-09-21 09:25:00,anthracite,95.262
2026-09-21 09:25:00,solar,6994.835
2026-09-21 09:25:00,pumped,1163.3
2026-09-21 09:30:00,nuclear,24449.772
2026-09-21 09:30:00,bituminous_coal,20137.043
2026-09-21 09:30:00,lng,13721.586
2026-09-21 09:30:00,renewable,4277.332
2026-09-21 09:30:00,hydro,683.731
2026-09-21 09:30:00,oil,211.658
2026-09-21 09:30:00,anthracite,118.727
2026-09-21 09:30:00,solar,7096.194
2026-09-21 09:30:00,pumped,1195.789
2026-09-21 09:35:00,nuclear,24591.114
2026-09-21 09:35:00,bituminous_coal,20260.731
2026-09-21 09:35:00,lng,13735.666
2026-09-21 09:35:00,renewable,4344.711
2026-09-21 09:35:00,hydro,687.392
2026-09-21 09:35:00,oil,209.297
2026-09-21 09:35:00,anthracite,68.545
2026-09-21 09:35:00,solar,7195.366
2026-09-21 09:35:00,pumped,1228.185
